LESA,6594,400,GRE,0,8,26
LESB,3281,72,ASP,0,6,24
LESL,6069,148,ASP,0,2,20
LESO,5755,148,ASP,1,4,22
LEST,10499,148,ASP,1,17,35
LESU,4396,98,ASP,1,4,22
LETO,12001,217,ASP,1,5,23
LEVC,5394,148,ASP,1,4,22
LEVC,8858,148,ASP,1,12,30
LEVD,9843,197,ASP,1,5,23
LEVD,2976,197,GRE,0,15,33
LEVT,11483,148,CON,1,4,22
LEVX,7874,148,ASP,1,2,20
LEXJ,7612,148,ASP,1,11,29
LEZG,9843,148,ASP,1,12L,30R
LEZG,12198,148,ASP,1,12R,30L
LEZL,11024,148,ASP,1,9,27
LFAC,5036,148,ASP,1,6,24
LFAG,4560,98,PEM,0,9,27
LFAI,3133,66,ASP,,5,23
LFAI,3133,66,ASP,0,6,24
LFAO,3478,66,ASP,0,12,30
LFAQ,3838,82,ASP,0,9,27
LFAT,,,UNK,,6,24
LFAT,6070,131,ASP,1,14,32
LFAV,2051,328,GRS,,7,25
LFAV,5610,148,ASP,1,11,29
LFAY,4134,82,ASP,1,12,30
LFBA,7103,98,ASP,1,11,29
LFBC,7900,148,ASP,1,6,24
LFBD,10171,148,ASP,1,5,23
LFBD,7923,148,ASP,1,11,29
LFBE,7234,148,ASP,1,10,28
LFBF,5906,148,ASP,1,12,30
LFBG,7949,148,PEM,1,5,23
LFBG,6152,197,MAC,1,9,27
LFBH,7398,148,ASP,1,10,28
LFBI,7710,148,ASP,1,3,21
LFBK,6234,148,ASP,1,17,35
LFBL,8202,148,ASP,1,3,21
LFBM,11821,148,PEM,1,9,27
LFBN,5774,98,ASP,1,7,25
LFBO,9843,148,ASP,1,14L,32R
LFBO,11483,148,ASP,1,14R,32L
LFBP,8202,148,ASP,1,13,31
LFBR,3609,98,ASP,1,12,30
LFBT,9843,148,ASP,1,2,20
LFBU,5938,148,ASP,1,10,28
LFBV,4593,98,ASP,1,14,32
LFBX,5741,98,ASP,1,12,30
LFBZ,7382,148,ASP,1,9,27
LFCC,4921,98,ASP,1,13,31
LFCD,3281,,UNK,,13,31
LFCG,3609,98,ASP,0,16,34
LFCH,,,UNK,,8,26
LFCH,4593,66,ASP,1,08L,26R
LFCH,3871,262,GRS,0,08R,26L
LFCI,5118,98,ASP,1,9,27
LFCK,5988,98,CON,1,14,32
LFCL,3117,98,ASP,1,16,34
LFCM,5577,98,ASP,1,14,32
LFCQ,3166,66,ASP,0,10,28
LFCR,6693,148,ASP,1,13,31
LFCU,4429,98,ASP,0,10,28
LFCW,3412,98,ASP,0,10,28
LFCY,4117,98,ASP,1,10,28
LFCZ,3412,66,ASP,1,8,26
LFDA,3281,98,ASP,0,12,30
LFDB,3215,66,ASP,1,14,32
LFDH,4921,98,ASP,1,1,19
LFDH,,,UNK,,18,36
LFDI,3609,66,ASP,0,4,22
LFDJ,4265,98,ASP,1,9,27
LFDM,3937,98,ASP,1,11,29
LFDN,7480,148,ASP,1,13,31
LFEC,2733,,UNK,,6,24
LFED,3675,98,ASP,1,10,28
LFEH,3330,66,ASP,0,6,24
LFES,4921,98,ASP,1,3,21
LFEY,1886,164,GRS,0,4,22
LFEY,4035,82,ASP,1,14,32
LFEY,,,UNK,,15,33
LFFI,3937,82,ASP,1,8,26
LFFN,8038,148,CON,0,10,28
LFGA,5282,98,ASP,1,1,19
LFGC,2690,,UNK,,18,36
LFGF,3462,98,ASP,1,3,21
LFGJ,7318,148,ASP,1,5,23
LFGK,3510,98,ASP,0,8,26
LFGW,3675,66,ASP,1,10,28
LFHO,4675,98,ASP,,18,36
LFHP,4741,98,ASP,1,15,33
LFHP,2515,190,GRS,0,15R,33L
LFHQ,4298,98,ASP,0,1,19
LFHS,3737,98,ASP,1,18,36
LFHV,3412,98,ASP,1,18,36
LFHV,3609,262,GRS,0,18L,36R
LFHY,4265,98,ASP,1,8,26
LFIF,4265,66,ASP,0,12,30
LFIG,3445,66,CON,0,10,28
LFJL,8202,148,ASP,1,4,22
LFJR,5906,148,ASP,1,8,26
LFKB,8266,148,ASP,1,16,34
LFKC,7579,131,CON,1,18,36
LFKF,8136,148,ASP,1,5,23
LFKJ,7897,148,ASP,1,2,20
LFKO,4593,98,ASP,0,10,28
LFKS,8619,148,CON,1,18,36
LFKT,3084,65,ASP,0,13,31
LFLA,5413,98,ASP,1,1,19
LFLB,6628,148,ASP,1,18,36
LFLC,9892,148,ASP,1,8,26
LFLC,,,UNK,,08L,26R
LFLD,5085,148,ASP,1,6,24
LFLE,3281,66,ASP,0,15,33
LFLH,4725,98,ASP,1,17,35
LFLI,4265,98,ASP,1,12,30
LFLL,8760,148,ASP,1,18L,36R
LFLL,13124,148,ASP,1,18R,36L
LFLM,4036,79,ASP,1,17,35
LFLN,6660,148,CON,1,15L,33R
LFLN,4921,98,CON,0,15R,33L
LFLO,4790,98,ASP,1,2,20
LFLP,5348,98,ASP,1,4,22
LFLS,10007,148,ASP,1,9,27
LFLT,3281,98,ASP,0,11,29
LFLU,6890,148,ASP,1,1,19
LFLV,7218,148,ASP,1,1,19
LFLW,5577,98,ASP,1,15,33
LFLX,11483,148,CON,1,4,22
LFLY,5971,148,ASP,1,16,34
LFMA,5249,98,ASP,0,15,33
LFMC,2625,98,ASP,1,9,27
LFMC,4593,98,ASP,1,13,31
LFMD,2493,98,ASP,0,5,23
LFMD,5282,148,ASP,1,17,35
LFMH,7546,148,ASP,1,18,36
LFMI,12303,197,ASP,1,15,33
LFMK,6726,148,ASP,1,10,28
LFML,11483,148,ASP,1,13L,31R
LFML,7776,148,ASP,1,13R,31L
LFMN,8995,148,ASP,1,04L,22R
LFMN,9712,148,ASP,1,04R,22L
LFMO,,,UNK,,14,32
LFMO,7909,197,CON,1,15,33
LFMP,4150,66,ASP,0,13,31
LFMP,8202,148,ASP,1,15,33
LFMQ,5741,98,ASP,1,13,31
LFMS,4576,98,ASP,1,1,19
LFMT,8530,164,ASP,1,13L,31R
LFMT,3609,98,ASP,0,13R,31L
LFMU,5971,98,ASP,1,10,28
LFMV,6168,148,ASP,1,17,35
LFMY,,,UNK,,9,27
LFMY,6565,148,CON,1,16,34
LFMY,,,UNK,,17L,35R
LFMY,,,UNK,,17R,35L
LFMZ,3281,98,ASP,0,8,26
LFNB,4265,98,ASP,1,13,31
LFNH,3937,66,ASP,0,13,31
LFOA,11493,148,ASP,1,6,24
LFOB,3625,98,ASP,0,4,22
LFOB,7972,148,ASP,1,13,31
LFOB,,,UNK,,13R,31L
LFOC,7552,148,ASP,1,10,28
LFOD,4757,98,ASP,1,10,28
LFOE,9826,148,ASP,1,4,22
LFOH,7546,130,ASP,1,5,23
LFOI,4101,75,CON,0,2,20
LFOJ,7887,148,ASP,1,7,25
LFOK,12664,148,CON,1,10,28
LFOP,5577,148,ASP,1,4,22
LFOP,,,UNK,,5,23
LFOT,7887,148,CON,1,2,20
LFOU,4528,98,ASP,1,3,21
LFOV,5020,98,ASP,1,15,33
LFOZ,4567,98,ASP,1,5,23
LFPB,8743,197,ASP,1,3,21
LFPB,9843,148,CON,1,7,25
LFPB,6053,148,ASP,1,9,27
LFPC,7871,164,CON,1,7,25
LFPG,13829,148,ASP,1,08L,26R
LFPG,8858,197,CON,1,08R,26L
LFPG,8858,197,ASP,1,09L,27R
LFPG,13780,148,ASP,1,09R,27L
LFPK,4593,66,PEM,0,9,27
LFPK,,,UNK,,09C,27C
LFPK,2132,164,GRS,0,09L,27R
LFPK,2165,262,GRS,0,09R,27L
LFPM,4265,98,ASP,0,1,19
LFPM,6480,148,ASP,1,10,28
LFPN,3609,98,ASP,1,07L,25R
LFPN,3445,98,ASP,1,07R,25L
LFPO,7874,197,CON,1,2,20
LFPO,11975,148,ASP,1,6,24
LFPO,10892,148,CON,1,8,26
LFPT,5541,164,ASP,1,5,23
LFPT,5413,164,ASP,0,12,30
LFPV,5948,148,ASP,1,9,27
LFPZ,3018,,UNK,,12L,30R
LFPZ,2838,,UNK,,12R,30L
LFQA,3773,98,ASP,1,7,25
LFQB,2559,328,GRS,0,5,23
LFQB,5413,98,ASP,1,18,36
LFQB,2953,328,GRS,0,18R,36L
LFQC,3410,66,ASP,0,9,27
LFQE,7874,148,ASP,1,1,19
LFQE,,,UNK,,2,20
LFQF,3350,98,ASP,1,18,36
LFQF,2087,164,GRS,0,18L,36R
LFQG,5348,98,ASP,1,12,30
LFQI,8264,164,ASP,1,10,28
LFQJ,2625,263,GRS,,05L,23R
LFQJ,4265,98,ASP,,05R,23L
LFQM,4593,66,ASP,1,5,23
LFQP,7205,148,ASP,1,6,24
LFQQ,5184,98,ASP,1,2,20
LFQQ,9268,148,ASP,1,8,26
LFQT,6037,98,ASP,1,4,22
LFQV,4921,98,ASP,1,11,29
LFQW,4731,66,ASP,1,8,26
LFRB,2297,59,ASP,0,07L,25R
LFRB,10171,148,ASP,1,07R,25L
LFRC,8005,148,ASP,1,10,28
LFRD,4708,148,ASP,0,12,30
LFRD,7218,148,ASP,1,17,35
LFRE,3117,82,ASP,0,11,29
LFRF,3150,98,ASP,1,7,25
LFRG,8366,148,ASP,1,12,30
LFRH,5479,148,CON,1,2,20
LFRH,7884,148,CON,1,7,25
LFRI,5085,98,ASP,1,10,28
LFRJ,8858,148,CON,1,8,26
LFRK,3871,98,ASP,0,6,24
LFRK,6233,148,ASP,1,13,31
LFRL,3635,131,ASP,1,5,23
LFRL,,,UNK,,6,24
LFRL,2133,177,GRS,0,13,31
LFRM,4658,98,ASP,1,2,20
LFRN,6890,148,ASP,1,10,28
LFRN,2788,98,ASP,0,14,32
LFRO,5577,148,ASP,1,11,29
LFRQ,2657,148,ASP,0,4,22
LFRQ,7054,148,ASP,1,10,28
LFRS,9514,148,ASP,1,3,21
LFRT,7218,148,ASP,1,6,24
LFRU,5305,118,ASP,1,5,23
LFRU,,,UNK,,16,34
LFRV,5020,148,ASP,1,4,22
LFRV,3363,197,GRS,0,8,26
LFRZ,7874,148,ASP,1,8,26
LFSB,5969,197,CON,1,8,26
LFSB,12795,197,CON,1,15,33
LFSC,7973,147,ASP,1,1,19
LFSD,5905,118,ASP,0,2,20
LFSD,7874,148,ASP,1,18,36
LFSF,7874,148,ASP,1,1,19
LFSG,8858,147,CON,1,9,27
LFSH,3264,59,ASP,0,3,21
LFSH,3159,262,GRS,0,03L,21R
LFSI,7913,148,ASP,1,11,29
LFSM,5578,66,ASP,1,8,26
LFSN,4593,131,ASP,1,3,21
LFSO,7878,148,CON,1,2,20
LFSP,3277,98,ASP,1,2,20
LFSR,8143,157,ASP,1,7,25
LFST,7874,148,ASP,1,5,23
LFSX,7596,118,ASP,1,4,22
LFSX,7982,148,ASP,1,11,29
LFTF,6471,98,ASP,0,11,29
LFTH,6955,148,ASP,1,5,23
LFTH,6234,164,ASP,1,14,32
LFTW,8005,148,CON,1,18,36
LFTZ,3871,98,ASP,1,6,24
LFVM,3280,65,ASP,1,12,30
LFVP,5900,150,ASP,1,8,26
LFXA,6562,98,ASP,0,1,19
LFXA,2625,328,GRS,0,2,20
LFYD,7874,148,ASP,0,7,25
LGAD,10299,148,ASP,1,16,34
LGAG,9875,98,ASP,1,9,27
LGAL,8471,148,ASP,1,7,25
LGAV,12467,148,ASP,1,03L,21R
LGAV,13123,148,ASP,1,03R,21L
LGAX,5956,98,ASP,0,13,31
LGBL,9052,148,ASP,1,8,26
LGEL,8985,131,ASP,1,18,36
LGHI,4957,98,ASP,1,1,19
LGIK,4530,98,ASP,1,15,33
LGIO,7874,148,ASP,1,14,32
LGIR,8800,148,ASP,1,9,27
LGIR,5138,164,ASP,0,12,30
LGIR,2559,131,ASP,0,18,36
LGKA,8852,148,ASP,1,12,30
LGKC,4794,98,ASP,1,2,20
LGKF,7992,148,ASP,1,14,32
LGKJ,2618,,UNK,,13,31
LGKL,9260,148,ASP,1,17R,35L
LGKM,5150,98,ASP,0,14,32
LGKO,7841,148,ASP,1,14,32
LGKP,7871,98,ASP,1,12,30
LGKR,7792,148,ASP,1,17,35
LGKS,3221,82,ASP,1,9,27
LGKV,9844,148,ASP,1,05R,23L
LGKZ,5978,98,ASP,1,14,32
LGLE,3320,98,ASP,0,14,32
LGLM,9895,148,ASP,1,04R,22L
LGLR,9711,148,ASP,0,8,26
LGLR,9711,98,ASP,1,08R,26L
LGMG,3953,125,ASP,0,8,26
LGMK,6244,98,ASP,1,16,34
LGML,2608,,UNK,,8,26
LGMT,7894,148,ASP,1,14,32
LGNX,2953,,UNK,,18,36
LGPL,3245,98,ASP,1,15,33
LGPZ,9419,148,ASP,1,07L,25R
LGRD,7874,148,ASP,0,8,26
LGRD,3937,197,ASP,0,14,32
LGRP,10846,148,ASP,1,7,25
LGRX,10999,70,ASP,1,18L,36R
LGRX,10997,148,PEM,1,18R,36L
LGSA,10982,148,ASP,1,11,29
LGSK,5341,98,ASP,1,2,20
LGSM,6706,148,ASP,1,9,27
LGSO,3542,98,ASP,1,18,36
LGSP,3280,75,ASP,0,6,24
LGSR,6972,98,ASP,1,16L,34R
LGSR,,,UNK,,16R,34L
LGST,6804,148,ASP,1,5,23
LGSV,4275,98,ASP,1,6,24
LGSY,9849,98,ASP,1,18,36
LGTG,9810,148,ASP,1,10,28
LGTL,9813,148,ASP,1,2,20
LGTP,6368,98,ASP,1,2,20
LGTS,8005,164,ASP,1,10,28
LGTS,7907,197,ASP,1,16,34
LGTT,5789,148,ASP,1,3,21
LGZA,7310,98,ASP,1,16,34
LHBP,12162,149,CON,1,13L,31R
LHBP,9875,149,CON,1,13R,31L
LHDC,8087,230,CON,0,05L,23R
LHDC,8196,131,CON,1,05R,23L
LHKE,8200,197,CON,1,12,30
LHNY,3281,197,GRS,1,18L,36R
LHNY,3281,66,ASP,1,18R,36L
LHOY,5249,984,GRS,0,17,35
LHPP,4922,98,ASP,1,16,34
LHPR,4757,98,ASP,1,12,30
LHPR,3720,140,GRE,0,12L,30R
LHSA,6562,197,ASP,1,16,34
LHSA,5365,200,GRE,0,16R,34L
LHSM,8202,197,CON,1,16,34
LHSM,3100,212,GRS,0,17R,35L
LHSN,6562,229,ASP,1,2,20
LIBA,8727,144,ASP,1,11,29
LIBC,6562,148,ASP,1,17,35
LIBD,8005,148,ASP,1,7,25
LIBD,5512,164,ASP,0,12,30
LIBF,4724,148,ASP,1,16,34
LIBG,5610,148,ASP,0,17,35
LIBN,6637,197,ASP,1,14,32
LIBP,7933,148,ASP,1,4,22
LIBR,6132,148,ASP,1,5,23
LIBR,8307,148,ASP,1,14,32
LIBV,9829,98,ASP,1,14L,32R
LIBV,9846,148,ASP,1,14R,32L
LICA,7920,148,ASP,1,10,28
LICC,7989,148,ASP,1,8,26
LICD,5906,148,ASP,1,8,26
LICG,4003,98,ASP,0,3,21
LICG,5495,148,ASP,1,8,26
LICJ,6804,148,ASP,1,2,20
LICJ,10912,197,ASP,1,7,25
LICP,4016,148,ASP,0,17,35
LICR,5574,148,ASP,1,11,29
LICR,6549,148,ASP,1,15,33
LICT,8852,148,ASP,1,13,31
LICZ,8012,98,ASP,1,10L,28R
LICZ,8077,148,ASP,1,10R,28L
LIEA,9843,148,ASP,1,2,20
LIED,9810,148,ASP,1,17L,35R
LIED,8565,74,ASP,1,17R,35L
LIEE,9196,148,ASP,1,14,32
LIEO,8025,148,ASP,1,5,23
LIER,,,BITUMINOUS,,14,32
LIET,3898,98,ASP,1,12,30
LIMA,3524,98,ASP,0,10L,28R
LIMA,2461,131,GRS,0,10R,28L
LIMB,3543,98,ASP,0,18,36
LIMC,12861,197,ASP,1,17L,35R
LIMC,12861,197,ASP,1,17R,35L
LIME,9636,148,ASP,1,10,28
LIME,2552,59,ASP,0,12,30
LIMF,10827,197,ASP,1,18,36
LIMG,4688,148,ASP,1,9,27
LIMJ,9564,148,ASP,1,11,29
LIML,8005,197,ASP,1,18L,36R
LIML,1972,72,BIT,0,18R,36L
LIMN,9818,94,ASP,1,17,35
LIMP,6962,148,ASP,1,2,20
LIMS,9828,148,ASP,1,12,30
LIMW,4088,98,ASP,1,9,27
LIMZ,6903,148,ASP,1,3,21
LIPA,8551,144,ASP,,5,23
LIPB,4255,98,ASP,1,1,19
LIPB,2290,66,GRS,0,01R,19L
LIPC,10007,148,ASP,1,12,30
LIPE,9186,150,ASP,1,12,30
LIPH,7941,144,ASP,1,7,25
LIPI,8365,144,ASP,1,6,24
LIPK,7907,148,ASP,1,12,30
LIPL,9813,148,ASP,1,13,31
LIPN,3327,72,ASP,0,8,26
LIPO,9810,148,ASP,1,14,32
LIPQ,9843,148,ASP,1,9,27
LIPR,9828,148,ASP,1,13,31
LIPS,9816,105,ASP,1,8,26
LIPT,4921,98,ASP,1,18,36
LIPU,3681,98,ASP,1,4,22
LIPX,10064,148,ASP,1,4,22
LIPY,9718,148,ASP,1,4,22
LIPZ,9121,148,ASP,1,04L,22R
LIPZ,10827,148,ASP,1,04R,22L
LIQS,4570,98,ASP,1,18,36
LIRA,7242,154,ASP,1,15,33
LIRE,8335,148,ASP,1,13,31
LIRE,8138,98,ASP,1,13L,31R
LIRF,10856,148,ASP,1,7,25
LIRF,,,UNK,,16C,34C
LIRF,12795,197,ASP,1,16L,34R
LIRF,12795,197,ASP,1,16R,34L
LIRG,3937,197,GRS,0,4,22
LIRG,4797,98,ASP,0,18,36
LIRI,4577,148,ASP,0,5,23
LIRJ,3114,75,ASP,0,16,34
LIRL,5577,131,ASP,1,12,30
LIRM,9813,98,ASP,1,6,24
LIRN,8622,148,ASP,1,6,24
LIRP,9160,141,ASP,1,04L,22R
LIRP,9820,148,ASP,1,04R,22L
LIRQ,5425,98,ASP,1,5,23
LIRS,9823,148,ASP,1,3,21
LIRS,7729,80,ASP,0,03R,21L
LIRU,3543,98,ASP,0,16,34
LIRV,4265,164,GRS,0,04C,22C
LIRV,3297,82,ASP,0,04L,22R
LIRV,1936,112,ASP,0,04R,22L
LIRZ,5564,148,ASP,1,1,19
LJCE,7980,150,ASP,0,9,27
LJLJ,10827,148,ASP,1,13,31
LJMB,8202,148,ASP,1,15,33
LJMB,3937,197,GRS,0,15L,33R
LJPZ,3939,98,ASP,1,15,33
LJSG,3950,70,ASP,0,14,32
LKCS,8202,262,CON,0,9,27
LKCV,7875,197,CON,1,14,32
LKHK,7874,187,CON,1,16,34
LKHK,7874,187,CON,,16L,34R
LKHV,6575,100,ASP,0,7,25
LKKB,6562,148,ASP,1,6,24
LKKU,6562,98,CON,1,03C,21C
LKKU,4855,262,GRS,0,03L,21R
LKKU,5544,197,GRS,0,03R,21L
LKKV,7054,98,ASP,1,11,29
LKLN,4757,197,CON,1,6,24
LKMH,3231,200,GRS,0,07L,25R
LKMH,5094,98,CON,0,07R,25L
LKMT,11484,207,CON,1,4,22
LKNA,7850,147,CON,1,13,31
LKPD,8203,246,CON,1,9,27
LKPM,4700,125,GRS,0,06L,24R
LKPM,8202,98,ASP,0,06R,24L
LKPO,8123,197,CON,1,6,24
LKPR,6955,197,ASP,1,4,22
LKPR,12189,148,CON,1,6,24
LKPR,10663,148,CON,1,13,31
LKSZ,4314,490,grass,,15,30
LKTB,8694,197,CON,1,10,28
LKVO,8203,148,ASP,1,10,28
LLBG,5840,148,ASP,1,3,21
LLBG,11998,148,ASP,1,8,26
LLBG,10209,148,ASP,1,12,30
LLBS,3384,69,ASP,0,14,32
LLEK,7830,150,ASP,1,15L,33R
LLEK,7835,150,ASP,1,15R,33L
LLEK,7880,150,ASP,1,18,36
LLES,3990,100,PEM,0,9,27
LLET,6234,89,ASP,1,3,21
LLEY,3943,60,ASP,0,1,19
LLHA,4324,98,ASP,1,16,34
LLHS,7905,150,ASP,1,5,23
LLHS,8005,115,ASP,1,11L,29R
LLHS,8040,150,ASP,0,11R,29L
LLIB,3190,100,ASP,0,5,23
LLIB,3655,100,ASP,1,15,33
LLMG,7800,70,ASP,0,9,27
LLMZ,3937,98,ASP,0,1,19
LLNV,10991,147,ASP,1,08C,26C
LLNV,8530,147,ASP,1,08L,26R
LLNV,8395,70,ASP,0,08R,26L
LLNV,2806,70,ASP,0,15,33
LLOV,8530,148,ASP,1,02L,20R
LLOV,9843,148,ASP,1,02R,20L
LLRD,8550,145,ASP,1,9,27
LLRD,7975,115,ASP,1,11,29
LLRD,7895,150,ASP,1,15,33
LLRM,8858,148,ASP,1,07L,25R
LLRM,9876,148,ASP,1,07R,25L
LLSD,5712,98,ASP,1,3,21
LMML,7799,148,ASP,1,5,23
LMML,11627,197,ASP,1,13,31
LOAG,2434,59,ASPHALT,,11,29
LOAN,3500,75,ASP,1,10,28
LOAV,3018,98,GRASS,,8,26
LOAV,2851,59,ASPHALT,,13,31
LOGO,2395,98,ALPHALT,,4,22
LOIH,2067,59,ASPHALT,,5,23
LOLW,4560,98,ASP,1,9,27
LOLW,3051,164,GRS,0,09L,27R
LOLW,2952,148,GRS,0,09R,27L
LOWG,9842,148,ASP,1,17C,35C
LOWG,2100,98,GRS,0,17L,35R
LOWG,2493,82,GRS,0,17R,35L
LOWI,6562,148,ASP,1,8,26
LOWK,8924,148,CON,1,10L,28R
LOWK,2427,90,GRS,0,10R,28L
LOWL,9843,197,ASP,1,9,27
LOWL,2165,148,GRS,0,09L,27R
LOWS,9022,148,CON,1,16,34
LOWW,11483,148,ASP,1,11,29
LOWW,11811,148,ASP,1,16,34
LOWZ,1165,164,GRASS,,,
LOWZ,2165,59,ASPHALT,,8,26
LOWZ,0,0,CLOSED,,XX,XX
LOXZ,9022,197,ASP,1,8,26
LOXZ,3609,131,GRS,0,08L,26R
LPAR,9810,148,ASP,1,4,22
LPAV,4593,164,ASP,0,17,35
LPAZ,4345,148,ASP,0,4,22
LPAZ,6004,148,ASP,0,15,33
LPAZ,10000,197,CON,1,18,36
LPBG,5600,98,ASP,1,2,20
LPBJ,11319,197,CON,1,01L,19R
LPBJ,9682,98,CON,0,01R,19L
LPBR,3117,82,ASP,1,7,25
LPCO,3018,98,CON,1,16,34
LPCS,3904,98,ASP,1,17,35
LPCV,3150,75,ASP,1,6,24
LPEV,4265,75,ASP,0,1,19
LPEV,2100,98,GVL,0,8,26
LPFL,4593,98,ASP,1,18,36
LPFR,8169,148,ASP,1,10,28
LPGR,4529,98,CON,1,9,27
LPHR,5233,148,ASP,1,10,28
LPLA,10870,197,ASP,1,15,33
LPMA,9110,148,ASP,1,5,23
LPMR,9816,148,CON,1,1,19
LPMT,7044,148,ASP,1,1,19
LPMT,8005,148,CON,1,8,26
LPOV,8005,148,CON,1,18,36
LPPD,8192,148,ASP,1,12,30
LPPI,5725,148,ASP,1,9,27
LPPM,2819,98,ASP,0,11,29
LPPR,11417,148,ASP,1,17,35
LPPS,,,UNK,,1,19
LPPS,9861,148,CON,1,18,36
LPPT,12484,148,ASP,1,3,21
LPPT,7874,148,ASP,1,17,35
LPSJ,4508,98,ASP,1,13,31
LPST,5906,131,ASP,1,14,32
LPTN,7530,148,ASP,1,8,26
LPTN,3937,74,ASP,0,12,30
LPVR,3107,98,ASP,1,2,20
LPVZ,4015,97,ASP,1,1,19
LQBK,8213,148,ASP,1,17,35
LQMO,7874,158,ASP,1,16,34
LQSA,8666,150,ASP,1,12,30
LQTZ,8152,148,ASP,1,9,27
LRAR,6562,148,CON,1,9,27
LRBC,8203,262,CON,1,16,34
LRBM,5905,98,CON,1,10,28
LRBS,10499,148,CON,1,7,25
LRCK,11483,148,CON,1,18,36
LRCL,6070,98,CON,1,7,25
LRCL,,,UNK,,8,26
LRCS,6562,148,CON,0,11,29
LRCV,8203,148,CON,1,9,27
LRIA,5841,98,CON,1,15,33
LROD,5906,98,CON,1,1,19
LROP,11484,148,ASP,1,08L,26R
LROP,11484,148,ASP,1,08R,26L
LRSB,6562,98,CON,1,9,27
LRSM,8160,148,CON,1,1,19
LRSV,5906,98,CON,1,16,34
LRTC,6517,98,CON,1,16,34
LRTM,6562,98,CON,1,7,25
LRTR,11483,148,CON,1,11,29
LSGC,3707,89,ASP,1,6,24
LSGE,2625,75,ASPH,,10,28
LSGG,12795,164,CON,1,5,23
LSGG,2700,98,CAUTION: ATC do NOT apply wake turbulence separation ! GRS.,1,05L,23R
LSGK,4593,131,ASP,0,8,26
LSGL,2871,75,CONC,,18,36
LSGN,2295,66,CONCRETE,,5,23
LSGP,1837,98,GRASS,,4,22
LSGS,,,UNK,,7,25
LSGS,1820,98,GRS,0,07L,25R
LSGS,6562,131,ASP,1,07R,25L
LSGY,2844,59,ASPH,1,5,23
LSGY,2379,66,GRASS,,05R,23L
LSMA,4920,130,ASP,1,1,19
LSMD,7726,130,ASP,1,11,29
LSMD,2130,98,GRS,1,11R,29L
LSME,8208,130,ASP,1,4,22
LSMF,4920,130,ASP,1,1,19
LSMM,6571,130,ASP,1,10,28
LSMP,9376,130,ASP,1,5,23
LSPA,2559,98,GRASS,,9,27
LSPN,1870,49,ASPH,,15,33
LSPV,1640,59,ASPH,,8,26
LSTA,2953,131,ASPH,,10,28
LSTS,6726,131,ASP,0,14,32
LSZA,4429,98,ASP,1,1,19
LSZB,4954,98,ASP,1,14,32
LSZB,2133,98,GRS,0,14L,32R
LSZB,2125,98,GRS,0,14R,32L
LSZF,2264,65,asphalt,,08L,26R
LSZF,2264,66,GRASS,,08R,26L
LSZG,,,UNK,,7,25
LSZG,3281,75,ASP,1,07C,25C
LSZG,1640,98,GRS,0,07L,25R
LSZG,2297,66,GRS,1,07R,25L
LSZH,8202,197,CON,1,10,28
LSZH,10827,197,CON,1,14,32
LSZH,12139,197,CON,1,16,34
LSZJ,1640,98,GRASS,,6,24
LSZK,1969,59,GRASS,,12,30
LSZL,2297,98,GRASS,,08C,26C
LSZL,2625,75,ASPH,,08L,26R
LSZP,1870,98,GRASS,,5,23
LSZR,,,UNK,,10,28
LSZR,1969,75,GRS,0,10L,28R
LSZR,4922,98,asphalt,1,10R,28L
LSZS,5905,130,ASP,1,3,21
LSZT,2018,66,GRASS,,6,24
LTAB,6608,98,ASP,1,6,24
LTAB,2854,98,ASP,,9,27
LTAC,12303,148,ASP,1,03L,21R
LTAC,12303,197,ASP,1,03R,21L
LTAD,9045,138,ASP,1,11L,29R
LTAD,4951,148,ASP,,11R,29L
LTAE,10991,148,ASP,1,3,21
LTAF,9022,148,ASP,1,5,23
LTAG,10000,148,CON,1,5,23
LTAH,12008,148,CON,1,13L,31R
LTAH,9843,148,CON,1,13R,31L
LTAI,11155,148,concrete,1,18C,36C
LTAI,11155,148,CON,1,18L,36R
LTAI,9811,148,concrete,1,18R,36L
LTAJ,9843,157,CON,1,10L,28R
LTAJ,9842,100,CON,1,10R,28L
LTAK,3806,98,ASP,0,7,25
LTAN,10984,148,ASP,1,01L,19R
LTAN,10984,148,CON,1,01R,19L
LTAO,7874,135,ASP,1,4,22
LTAP,9600,148,ASP,1,5,23
LTAR,12503,98,CON,1,1,19
LTAT,10990,148,ASP,1,3,21
LTAU,9841,145,CON,1,7,25
LTAV,11156,98,ASP,1,11,29
LTAW,5298,98,ASP,0,4,22
LTAY,9842,148,ASP,1,6,24
LTAZ,9842,148,CON,1,11,29
LTBA,8530,197,ASP,1,5,23
LTBA,9843,148,CON,1,17L,35R
LTBA,9843,148,CON,1,17R,35L
LTBF,9810,144,ASP,1,18,36
LTBG,9865,147,ASP,1,18,36
LTBH,5905,98,CON,1,4,22
LTBI,10006,150,ASP,1,9,27
LTBJ,10630,147,ASP,1,16L,34R
LTBJ,10630,147,CON,1,16R,34L
LTBK,4453,131,ASP,1,17,35
LTBL,9821,147,ASP,1,17,35
LTBM,3283,95,ASP,0,14,32
LTBN,4950,132,ASP,1,16,34
LTBO,8385,98,CON,1,9,27
LTBP,4603,130,ASP,0,8,26
LTBP,4425,130,ASP,0,18,36
LTBQ,9842,98,ASP,1,9,27
LTBR,9818,148,CON,1,07L,25R
LTBR,9818,98,CON,1,07R,25L
